日付,時刻,降水量(mm),気温(℃),露点温度(℃),蒸気圧(hPa),湿度(％),平均風速(m/s),風向,日照時間(h),降雪(cm),積雪(cm)
2024-06-17,22,1,18.8,///,///,///,1.4,西北西,,///,///
2024-06-17,23,1,18.1,///,///,///,0.9,西南西,,///,///
2024-06-17,24,0.5,17.8,///,///,///,1.6,西北西,,///,///
2024-06-18,1,0.5,17.5,///,///,///,1,西,,///,///
2024-06-18,2,1,17.3,///,///,///,1.2,西北西,,///,///
2024-06-18,3,0.5,17.2,///,///,///,1.6,西北西,,///,///
2024-06-18,4,1,17,///,///,///,1.5,南南西,,///,///
2024-06-18,5,1,16.9,///,///,///,0.7,西北西,0,///,///
2024-06-18,6,1.5,17.1,///,///,///,1.2,西北西,0,///,///
2024-06-18,7,3.5,16.8,///,///,///,0.5,西南西,0,///,///
2024-06-18,8,5.5,17.1,///,///,///,0.7,北西,0,///,///
2024-06-18,9,4.5,17,///,///,///,1.2,南東,0,///,///
2024-06-18,10,5.5,17.2,///,///,///,0.4,北北西,0,///,///
2024-06-18,11,9.5,16.9,///,///,///,0.4,北北東,0,///,///
2024-06-18,12,9.5,16.8,///,///,///,0.5,北,0,///,///
2024-06-18,13,8,16.9,///,///,///,1.5,北西,0,///,///
2024-06-18,14,4,17,///,///,///,0.9,西北西,0,///,///
2024-06-18,15,1.5,17.4,///,///,///,0.2,静穏,0,///,///
2024-06-18,16,1.5,17.3,///,///,///,0.6,北,0,///,///
2024-06-18,17,0.5,17.4,///,///,///,0.5,南東,0,///,///
2024-06-18,18,0,17.4,///,///,///,1.3,南東,0,///,///
2024-06-18,19,0,17.2,///,///,///,0.1,静穏,0,///,///
2024-06-18,20,0,17.2,///,///,///,0.1,静穏,0,///,///
2024-06-18,21,0,17.3,///,///,///,0.2,静穏,,///,///
2024-06-18,22,0.5,16.4,///,///,///,0.6,南南東,,///,///
2024-06-18,23,0,16.2,///,///,///,0.7,南南西,,///,///
2024-06-18,24,0,16.2,///,///,///,0.7,西,,///,///
2024-06-19,1,0,14.9,///,///,///,0.4,南南東,,///,///
2024-06-19,2,0,14.7,///,///,///,0.5,西南西,,///,///
2024-06-19,3,0,14.2,///,///,///,0.4,北西,,///,///
2024-06-19,4,0,13.7,///,///,///,0,静穏,,///,///
2024-06-19,5,0,13.5,///,///,///,0.4,西,0,///,///
2024-06-19,6,0,14.7,///,///,///,1.6,北北西,0.9,///,///
2024-06-19,7,0,17.5,///,///,///,1.1,北,1,///,///
2024-06-19,8,0,18.7,///,///,///,1.9,東南東,1,///,///
2024-06-19,9,0,20.6,///,///,///,1.7,南東,1,///,///
2024-06-19,10,0,21.9,///,///,///,1.5,東南東,1,///,///
2024-06-19,11,0,23.9,///,///,///,1.4,東,1,///,///
2024-06-19,12,0,26.3,///,///,///,2,東南東,1,///,///
2024-06-19,13,0,27.6,///,///,///,1.4,東,1,///,///
2024-06-19,14,0,29.3,///,///,///,1.9,南東,1,///,///
2024-06-19,15,0,30,///,///,///,1.4,南南東,1,///,///
2024-06-19,16,0,29.1,///,///,///,2.5,東南東,1,///,///
2024-06-19,17,0,27.5,///,///,///,2.3,南東,1,///,///
2024-06-19,18,0,25.7,///,///,///,2.4,東南東,1,///,///
2024-06-19,19,0,23.1,///,///,///,0.9,西,0.2,///,///
2024-06-19,20,0,21,///,///,///,0.6,西,0,///,///
2024-06-19,21,0,20.9,///,///,///,1,西,,///,///
2024-06-19,22,0,20,///,///,///,0.8,西北西,,///,///
2024-06-19,23,0,19.3,///,///,///,1.4,北西,,///,///
2024-06-19,24,0,18.8,///,///,///,1.1,西北西,,///,///
2024-06-20,1,0,18.3,///,///,///,1,西北西,,///,///
2024-06-20,2,0,17.5,///,///,///,0.5,西北西,,///,///
2024-06-20,3,0,17.5,///,///,///,1,西北西,,///,///
2024-06-20,4,0,16.9,///,///,///,0.7,西,,///,///
2024-06-20,5,0,17,///,///,///,1.4,西北西,0,///,///
2024-06-20,6,0,18.2,///,///,///,2.1,北西,0.8,///,///
2024-06-20,7,0,20.5,///,///,///,0.9,北北東,1,///,///
2024-06-20,8,0,21.6,///,///,///,0.8,東,1,///,///
2024-06-20,9,0,22.9,///,///,///,1.9,東南東,0.8,///,///
2024-06-20,10,0,23.4,///,///,///,2.1,東南東,0.9,///,///
2024-06-20,11,0,25,///,///,///,2.4,東南東,0.8,///,///
2024-06-20,12,0,25.4,///,///,///,2.7,東南東,0.2,///,///
2024-06-20,13,0,26,///,///,///,2,東南東,0,///,///
2024-06-20,14,0,26.6,///,///,///,1.9,東南東,0.1,///,///
2024-06-20,15,0,26.7,///,///,///,2.1,東,0.3,///,///
2024-06-20,16,0,25.7,///,///,///,1.9,東南東,0,///,///
2024-06-20,17,0,25,///,///,///,2,南東,0.1,///,///
2024-06-20,18,0,24.1,///,///,///,1.6,南東,0,///,///
2024-06-20,19,0,22.1,///,///,///,0.9,南南東,0,///,///
2024-06-20,20,0,21.3,///,///,///,0.6,西南西,0,///,///
2024-06-20,21,0,21,///,///,///,0.2,静穏,,///,///
2024-06-20,22,0,20.6,///,///,///,0.8,南西,,///,///
2024-06-20,23,0,20.3,///,///,///,0.5,西北西,,///,///
2024-06-20,24,0,19.9,///,///,///,0.7,北西,,///,///
2024-06-21,1,0,20.1,///,///,///,0.4,西南西,,///,///
2024-06-21,2,0,20,///,///,///,0.8,西南西,,///,///
2024-06-21,3,0,20,///,///,///,0.2,静穏,,///,///
2024-06-21,4,0,19.9,///,///,///,0.2,静穏,,///,///
2024-06-21,5,0,19.8,///,///,///,0.6,南南東,0,///,///
2024-06-21,6,0,19.6,///,///,///,2.1,南東,0,///,///
2024-06-21,7,0.5,19.3,///,///,///,1.8,南東,0,///,///
2024-06-21,8,0,19.1,///,///,///,2.3,南東,0,///,///
2024-06-21,9,2,17.3,///,///,///,2.3,東南東,0,///,///
2024-06-21,10,4.5,16.8,///,///,///,1.1,北東,0,///,///
2024-06-21,11,5,16.4,///,///,///,0.4,西,0,///,///
2024-06-21,12,4,16.6,///,///,///,0.3,北西,0,///,///
2024-06-21,13,5,16.7,///,///,///,2.3,北西,0,///,///
2024-06-21,14,1.5,18,///,///,///,1.1,北北東,0,///,///
2024-06-21,15,0,17.7,///,///,///,2.5,東南東,0,///,///
2024-06-21,16,0,17.9,///,///,///,0.8,西北西,0,///,///
2024-06-21,17,0,20.6,///,///,///,2.1,北西,0.3,///,///
2024-06-21,18,0,19.3,///,///,///,1.5,南南西,0.8,///,///
2024-06-21,19,0,17.3,///,///,///,1,西南西,0.2,///,///
2024-06-21,20,0,16.5,///,///,///,1,南西,0,///,///
2024-06-21,21,0,16.2,///,///,///,0.8,西南西,,///,///
2024-06-21,22,0,15.5,///,///,///,0.8,南南東,,///,///
2024-06-21,23,0,15.2,///,///,///,0.5,西北西,,///,///
2024-06-21,24,0,15,///,///,///,1.2,西北西,,///,///
2024-06-22,1,0,14.4,///,///,///,0.4,西,,///,///
2024-06-22,2,0,13.7,///,///,///,0.4,南西,,///,///
2024-06-22,3,0,13.5,///,///,///,0.9,西,,///,///
2024-06-22,4,0,13.3,///,///,///,1.1,西,,///,///
2024-06-22,5,0,13.4,///,///,///,0.6,北,0,///,///
2024-06-22,6,0,14.2,///,///,///,0.4,北北西,1,///,///
2024-06-22,7,0,16,///,///,///,0.4,北東,1,///,///
2024-06-22,8,0,18.5,///,///,///,1.4,南東,1,///,///
2024-06-22,9,0,20.3,///,///,///,1.1,東南東,1,///,///
2024-06-22,10,0,22.3,///,///,///,1.5,南東,0.9,///,///
2024-06-22,11,0,23.6,///,///,///,1,東南東,0.7,///,///
2024-06-22,12,0,24.7,///,///,///,1.9,東南東,0.9,///,///
2024-06-22,13,0,25.8,///,///,///,2,東南東,0.9,///,///
2024-06-22,14,0,25.8,///,///,///,1,南,0,///,///
2024-06-22,15,0,25.2,///,///,///,0.8,南,0,///,///
2024-06-22,16,0,24.9,///,///,///,0.9,南西,0,///,///
2024-06-22,17,0,24.9,///,///,///,1.6,東南東,0,///,///
2024-06-22,18,0,23.8,///,///,///,2.7,南東,0,///,///
2024-06-22,19,0,22.6,///,///,///,1,南東,0,///,///
2024-06-22,20,0,21.3,///,///,///,0.5,西南西,0,///,///
2024-06-22,21,0.5,19.9,///,///,///,2.2,南東,,///,///
2024-06-22,22,0,20,///,///,///,3.9,南東,,///,///
2024-06-22,23,0,19.2,///,///,///,1.4,南,,///,///
2024-06-22,24,0,18.9,///,///,///,1.4,南西,,///,///
2024-06-23,1,0,18.7,///,///,///,0.9,西北西,,///,///
2024-06-23,2,0.5,18,///,///,///,1,西,,///,///
2024-06-23,3,0,17.7,///,///,///,0.6,北北西,,///,///
2024-06-23,4,1,17.4,///,///,///,1.4,西北西,,///,///
2024-06-23,5,2,16.9,///,///,///,0.2,静穏,0,///,///
2024-06-23,6,8,16.5,///,///,///,0.2,静穏,0,///,///
2024-06-23,7,2.5,16.9,///,///,///,2.5,北西,0,///,///
2024-06-23,8,2.5,17,///,///,///,0.8,西,0,///,///
2024-06-23,9,4,17.3,///,///,///,0.4,北西,0,///,///
2024-06-23,10,2,18.1,///,///,///,0.7,南南東,0,///,///
2024-06-23,11,3,18.9,///,///,///,0.9,東,0,///,///
2024-06-23,12,1.5,19,///,///,///,1.4,南東,0,///,///
2024-06-23,13,4,19.3,///,///,///,0.9,東,0,///,///
2024-06-23,14,1,19.5,///,///,///,0.9,北東,0,///,///
2024-06-23,15,2,19.9,///,///,///,0.9,北北西,0,///,///
2024-06-23,16,2,19.9,///,///,///,0.6,北西,0,///,///
2024-06-23,17,2,20,///,///,///,0.7,南南西,0,///,///
2024-06-23,18,1,20.5,///,///,///,1.1,南南西,0,///,///
2024-06-23,19,1.5,20.4,///,///,///,1,北北西,0,///,///
2024-06-23,20,1.5,20.3,///,///,///,1.4,南,0,///,///
2024-06-23,21,2,20.2,///,///,///,1.1,東南東,,///,///
2024-06-23,22,1,20.1,///,///,///,1,西南西,,///,///
2024-06-23,23,0.5,19.9,///,///,///,0.2,静穏,,///,///
2024-06-23,24,0.5,20,///,///,///,0.7,西南西,,///,///
2024-06-24,1,0,19.9,///,///,///,0.2,静穏,,///,///
2024-06-24,2,0,20,///,///,///,0.9,西,,///,///
2024-06-24,3,0,20,///,///,///,0.5,南,,///,///
2024-06-24,4,0.5,20.1,///,///,///,1.4,西北西,,///,///
2024-06-24,5,0,20.1,///,///,///,1.5,東,0,///,///
2024-06-24,6,0,20.6,///,///,///,1.7,北西,0,///,///
2024-06-24,7,0,21.5,///,///,///,1.2,北,0,///,///
2024-06-24,8,0,22.4,///,///,///,0.4,東南東,0.1,///,///
2024-06-24,9,0,24.1,///,///,///,1.2,東,0.9,///,///
2024-06-24,10,0,26.3,///,///,///,1.2,南東,1,///,///
2024-06-24,11,0,28.5,///,///,///,2.1,東南東,1,///,///
2024-06-24,12,0,26.6,///,///,///,1.3,南,0,///,///
2024-06-24,13,0,28.6,///,///,///,1,南南東,0.1,///,///
2024-06-24,14,0,29.1,///,///,///,0.7,南南東,0,///,///
2024-06-24,15,0,27.5,///,///,///,1,西南西,0,///,///
2024-06-24,16,0,26.4,///,///,///,0.8,西南西,0,///,///
2024-06-24,17,0,25.3,///,///,///,0.6,南西,0,///,///
2024-06-24,18,0,25.8,///,///,///,0.9,西南西,0,///,///
2024-06-24,19,0,24.5,///,///,///,0.4,南西,0,///,///
2024-06-24,20,0,23.7,///,///,///,0.6,南南東,0,///,///
2024-06-24,21,0,23.3,///,///,///,1,南南東,,///,///
2024-06-24,22,0,22.4,///,///,///,0.6,西北西,,///,///
2024-06-24,23,0,22.1,///,///,///,0.6,西北西,,///,///
2024-06-24,24,0,21.4,///,///,///,0.4,西北西,,///,///
2024-06-25,1,0,21.5,///,///,///,0.8,西北西,,///,///
2024-06-25,2,0,20.8,///,///,///,1,西,,///,///
2024-06-25,3,0,20.8,///,///,///,1.3,西北西,,///,///
2024-06-25,4,0,19.8,///,///,///,0.4,南西,,///,///
2024-06-25,5,0,20.1,///,///,///,0.7,西北西,0,///,///
2024-06-25,6,0,20.5,///,///,///,0.8,西,0,///,///
2024-06-25,7,0,21.7,///,///,///,0.6,南南西,0,///,///
2024-06-25,8,0,22.9,///,///,///,0.2,静穏,0,///,///
2024-06-25,9,0,23.6,///,///,///,0.3,北西,0,///,///
2024-06-25,10,0,25,///,///,///,0.4,西南西,0,///,///
2024-06-25,11,0,27.2,///,///,///,1.3,東南東,0.8,///,///
2024-06-25,12,0,28.4,///,///,///,1.6,東,0.5,///,///
2024-06-25,13,0,28.1,///,///,///,0.7,南西,0.8,///,///
2024-06-25,14,0,28.8,///,///,///,1.1,西,0.3,///,///
2024-06-25,15,0,28.1,///,///,///,1.7,北西,0,///,///
2024-06-25,16,0,28.5,///,///,///,1,西,0.3,///,///
2024-06-25,17,0,30.3,///,///,///,0.7,西北西,0.6,///,///
2024-06-25,18,0,28.7,///,///,///,0.8,西,0.3,///,///
2024-06-25,19,0,27.9,///,///,///,1.8,北西,0,///,///
2024-06-25,20,0,27,///,///,///,2.7,西北西,0,///,///
2024-06-25,21,0,25.1,///,///,///,1.5,南,,///,///
2024-06-25,22,0,23.5,///,///,///,0.7,西南西,,///,///
2024-06-25,23,0,23,///,///,///,0.8,南,,///,///
2024-06-25,24,0,22.4,///,///,///,0.5,西南西,,///,///
2024-06-26,1,0,21.6,///,///,///,0.4,西,,///,///
2024-06-26,2,0,20.8,///,///,///,0.7,西北西,,///,///
2024-06-26,3,0,20.9,///,///,///,1,西,,///,///
2024-06-26,4,0,20.7,///,///,///,0.3,南西,,///,///
2024-06-26,5,0,20.5,///,///,///,0.5,西,0,///,///
2024-06-26,6,0,20.8,///,///,///,0.5,南西,0,///,///
2024-06-26,7,0,22.1,///,///,///,0.4,南,0,///,///
2024-06-26,8,0,24.5,///,///,///,0.5,東北東,0,///,///
2024-06-26,9,0,26.5,///,///,///,2.1,東南東,0.5,///,///
2024-06-26,10,0,27.3,///,///,///,1.6,南東,0.3,///,///
2024-06-26,11,0,27.7,///,///,///,1,南,0,///,///
2024-06-26,12,0,26.8,///,///,///,0.8,南,0,///,///
2024-06-26,13,0,29.5,///,///,///,1.1,西南西,0.3,///,///
2024-06-26,14,0,31.7,///,///,///,1.3,南東,1,///,///
2024-06-26,15,0,30.9,///,///,///,1.3,南,1,///,///
2024-06-26,16,0,30.6,///,///,///,0.9,南,1,///,///
2024-06-26,17,0,28.4,///,///,///,0.5,西南西,0.5,///,///
2024-06-26,18,0,27.6,///,///,///,1.1,西北西,0,///,///
2024-06-26,19,0,26.8,///,///,///,2.3,北西,0,///,///
2024-06-26,20,0,26.1,///,///,///,4.6,北西,0,///,///
2024-06-26,21,0,25.3,///,///,///,4.8,北西,,///,///
2024-06-26,22,0,24.7,///,///,///,5.6,北西,,///,///
2024-06-26,23,0,23.6,///,///,///,4.8,北北西,,///,///
2024-06-26,24,0,22.9,///,///,///,3,北西,,///,///
2024-06-27,1,0,21.8,///,///,///,0.9,南西,,///,///
2024-06-27,2,0,21.2,///,///,///,0.5,西南西,,///,///
2024-06-27,3,0,21.1,///,///,///,0.6,西,,///,///
2024-06-27,4,0,20.7,///,///,///,0.7,西北西,,///,///
2024-06-27,5,0,20.4,///,///,///,0.9,西,0,///,///
2024-06-27,6,0,20.6,///,///,///,0.5,西北西,0,///,///
2024-06-27,7,0,21.2,///,///,///,1.5,北西,0,///,///
2024-06-27,8,0,23,///,///,///,0.4,北北西,0.7,///,///
2024-06-27,9,0,25.6,///,///,///,2,東南東,1,///,///
2024-06-27,10,0,26.9,///,///,///,2.6,東南東,0.7,///,///
2024-06-27,11,0,27.4,///,///,///,1.4,東南東,0.5,///,///
2024-06-27,12,0,27,///,///,///,1.7,南,0.3,///,///
2024-06-27,13,0,27.2,///,///,///,1.5,南東,0.2,///,///
2024-06-27,14,0,27.7,///,///,///,1.2,東南東,0.1,///,///
2024-06-27,15,0,26.5,///,///,///,2.1,東南東,0,///,///
2024-06-27,16,0,25.6,///,///,///,2.4,東南東,0,///,///
2024-06-27,17,0,25,///,///,///,2,東南東,0,///,///
2024-06-27,18,0,24,///,///,///,2.4,南東,0,///,///
2024-06-27,19,0,22.5,///,///,///,0.2,静穏,0,///,///
2024-06-27,20,0,21.8,///,///,///,0.5,南西,0,///,///
2024-06-27,21,0,22.1,///,///,///,1.1,北北西,,///,///
2024-06-27,22,0,21.7,///,///,///,0.5,北北西,,///,///
2024-06-27,23,0,21.1,///,///,///,0.7,南南西,,///,///
2024-06-27,24,0,21,///,///,///,0.2,静穏,,///,///
2024-06-28,1,0,20.5,///,///,///,0.6,南南西,,///,///
2024-06-28,2,0,19.9,///,///,///,0.5,南西,,///,///
2024-06-28,3,0.5,19.8,///,///,///,0.8,西南西,,///,///
2024-06-28,4,0.5,19.6,///,///,///,0.6,西南西,,///,///
2024-06-28,5,1,19.6,///,///,///,0.5,西南西,0,///,///
2024-06-28,6,0.5,19.7,///,///,///,0,静穏,0,///,///
2024-06-28,7,3,19.6,///,///,///,1.2,南東,0,///,///
2024-06-28,8,8,19.7,///,///,///,0.3,北北東,0,///,///
2024-06-28,9,6.5,19.5,///,///,///,0,静穏,0,///,///
2024-06-28,10,8,19.5,///,///,///,0.5,北東,0,///,///
2024-06-28,11,6,19.6,///,///,///,1,北北西,0,///,///
2024-06-28,12,6.5,19.8,///,///,///,0.3,東南東,0,///,///
2024-06-28,13,4,20.2,///,///,///,1.8,北北西,0,///,///
2024-06-28,14,3,20.4,///,///,///,0.3,北北東,0,///,///
2024-06-28,15,2,20.2,///,///,///,0.8,西北西,0,///,///
2024-06-28,16,3,20.2,///,///,///,1.2,西北西,0,///,///
2024-06-28,17,2.5,20.4,///,///,///,0.9,北北西,0,///,///
2024-06-28,18,0.5,19.9,///,///,///,0.5,西南西,0,///,///
2024-06-28,19,0.5,19.9,///,///,///,0.9,西,0,///,///
2024-06-28,20,4.5,19.5,///,///,///,0.6,南西,0,///,///
2024-06-28,21,0,19.6,///,///,///,1.1,南東,,///,///
2024-06-28,22,0.5,19.7,///,///,///,0.6,西北西,,///,///
2024-06-28,23,0,19.8,///,///,///,0.2,静穏,,///,///
2024-06-28,24,0.5,19.7,///,///,///,0.8,北西,,///,///
2024-06-29,1,0,19.6,///,///,///,0.5,西南西,,///,///
2024-06-29,2,0,19.6,///,///,///,0.7,西,,///,///
2024-06-29,3,0.5,19.5,///,///,///,0.5,西,,///,///
2024-06-29,4,0,19.5,///,///,///,1.4,西北西,,///,///
2024-06-29,5,0,19.3,///,///,///,0.5,南,0,///,///
2024-06-29,6,0,19.8,///,///,///,0.1,静穏,0,///,///
2024-06-29,7,0,20.2,///,///,///,1,東南東,0,///,///
2024-06-29,8,0,21.2,///,///,///,0.4,南南東,0,///,///
2024-06-29,9,0,23.1,///,///,///,0.8,東南東,0,///,///
2024-06-29,10,0,24.4,///,///,///,1.9,南東,0.4,///,///
2024-06-29,11,0,25.5,///,///,///,2,東南東,1,///,///
2024-06-29,12,0,26.9,///,///,///,2,東南東,1,///,///
2024-06-29,13,0,28.4,///,///,///,2.7,東南東,1,///,///
2024-06-29,14,0,28.3,///,///,///,2.6,東南東,1,///,///
2024-06-29,15,0,28.6,///,///,///,2.7,東南東,1,///,///
2024-06-29,16,0,27.5,///,///,///,2.6,東南東,0.9,///,///
2024-06-29,17,0,26.1,///,///,///,2.2,東南東,0.5,///,///
2024-06-29,18,0,24.9,///,///,///,1.9,南東,0.3,///,///
2024-06-29,19,0,23.7,///,///,///,1.3,東南東,0,///,///
2024-06-29,20,0,23.3,///,///,///,1.4,北東,0,///,///
2024-06-29,21,0,22.5,///,///,///,0.2,静穏,,///,///
2024-06-29,22,0,22,///,///,///,0.4,西南西,,///,///
2024-06-29,23,0,21.9,///,///,///,0.8,西南西,,///,///
2024-06-29,24,0,22.2,///,///,///,0.1,静穏,,///,///
2024-06-30,1,0,22.1,///,///,///,0.6,西,,///,///
2024-06-30,2,0,21.7,///,///,///,0.6,西南西,,///,///
2024-06-30,3,0,21.6,///,///,///,0.8,西南西,,///,///
2024-06-30,4,0,21.3,///,///,///,0.8,西,,///,///
2024-06-30,5,0,21.3,///,///,///,0.8,南南東,0,///,///
2024-06-30,6,0,21.8,///,///,///,0.5,南南西,0,///,///
2024-06-30,7,0,22.6,///,///,///,0.2,静穏,0,///,///
2024-06-30,8,0,22.9,///,///,///,0.8,東,0,///,///
2024-06-30,9,0,24.3,///,///,///,1.3,東南東,0,///,///
2024-06-30,10,0,24.9,///,///,///,0.5,北東,0,///,///
2024-06-30,11,0,24.8,///,///,///,1.4,東南東,0,///,///
2024-06-30,12,0,24.2,///,///,///,0.9,南南東,0,///,///
2024-06-30,13,0,23.4,///,///,///,0.9,西,0,///,///
2024-06-30,14,0,24.3,///,///,///,0.6,西,0,///,///
2024-06-30,15,0,24.4,///,///,///,0.6,東南東,0,///,///
2024-06-30,16,0,24.9,///,///,///,0.5,南東,0,///,///
2024-06-30,17,0,25.2,///,///,///,2.8,東南東,0,///,///
2024-06-30,18,0,24.4,///,///,///,1.2,南南東,0,///,///
2024-06-30,19,0,23.7,///,///,///,1.5,南,0,///,///
2024-06-30,20,0,23.2,///,///,///,0.4,西南西,0,///,///
2024-06-30,21,0,22.9,///,///,///,1.2,西北西,,///,///
2024-06-30,22,0,22.6,///,///,///,1.8,北西,,///,///
2024-06-30,23,0,22,///,///,///,0.6,西,,///,///
2024-06-30,24,0,22.1,///,///,///,1.1,北,,///,///
